ì˙ït,ãCâ∑,ëäëŒéºìx,ãCà≥,ç~êÖó ,ç~ê·ó ,ïóë¨,ïóå¸,ëSìVì˙éÀó ,ëÂãCìßâﬂó¶,â_ó 
y/m/d HH:MM,Åé,%,Pa,mm,mm,m/s,-,W/m2,-,-
date,temp,rh,p_atm,Jp,Js,WS,WD,Qs,tau,cloudiness
2012/4/14 17:00,19.5,36,,0,,2.3,ñkñkêº,,0.659930774,
2012/4/14 18:00,18.3,40,,0,,3,ñk,,1.00E-50,
2012/4/14 19:00,16.8,48,,0,,3,ñk,,1.00E-50,
2012/4/14 20:00,16,54,,0,,2.7,ñkñkêº,,1.00E-50,
2012/4/14 21:00,15.5,54,,0,,3.2,ñkñkìå,,1.00E-50,
2012/4/14 22:00,13.5,61,,0,,2,ñk,,1.00E-50,
2012/4/14 23:00,12.2,68,,0,,2.3,ñk,,1.00E-50,
2012/4/15 0:00,12,69,,0,,2,ñk,,1.00E-50,
2012/4/15 1:00,10.8,75,,0,,1.6,ñkñkìå,,1.00E-50,
2012/4/15 2:00,10.1,78,,0,,2.7,ñkìå,,1.00E-50,
2012/4/15 3:00,9.8,75,,0,,1.4,ñkìå,,1.00E-50,
2012/4/15 4:00,9,78,,0,,1.5,ñkñkêº,,1.00E-50,
2012/4/15 5:00,8.9,76,,0,,1.2,ìåñkìå,,1.00E-50,
2012/4/15 6:00,8.8,78,,0,,2.7,ñkìå,,0.38662801,
2012/4/15 7:00,10.3,70,,0,,1.1,ñk,,0.496769941,
2012/4/15 8:00,11.1,68,,0,,1,ñkñkìå,,0.653536997,
2012/4/15 9:00,14,63,,0,,1.4,ìåñkìå,,0.643081161,
2012/4/15 10:00,15.7,54,,0,,1.4,ìÏìÏêº,,0.703223328,
2012/4/15 11:00,16.6,57,,0,,1.1,ñkñkêº,,0.69581147,
2012/4/15 12:00,17.6,54,,0,,0.9,ìÏìÏêº,,0.698537288,
2012/4/15 13:00,16.9,56,,0,,1.6,êºñkêº,,0.695292055,
2012/4/15 14:00,18.2,54,,0,,1.5,ìÏìÏêº,,0.700013225,
2012/4/15 15:00,17.5,53,,0,,2.9,êº,,0.652565022,
2012/4/15 16:00,16.4,61,,0,,2.4,êºìÏêº,,0.696201938,
2012/4/15 17:00,16,66,,0,,3.2,êºìÏêº,,0.761396559,
2012/4/15 18:00,15.2,65,,0,,2.1,êºìÏêº,,1.00E-50,
2012/4/15 19:00,15.2,66,,0,,1.1,êºñkêº,,1.00E-50,
2012/4/15 20:00,15,70,,0,,2.3,êº,,1.00E-50,
2012/4/15 21:00,14.4,70,,0,,1.6,ñk,,1.00E-50,
2012/4/15 22:00,14,75,,0,,1.2,ñkñkêº,,1.00E-50,
2012/4/15 23:00,13.4,78,,0,,1.9,ñkìå,,1.00E-50,
2012/4/16 0:00,13.1,78,,0,,1.3,ñkìå,,1.00E-50,
2012/4/16 1:00,13.3,79,,0,,1.3,ñkìå,,1.00E-50,
2012/4/16 2:00,13.5,79,,0,,1.5,ñk,,1.00E-50,
2012/4/16 3:00,13.2,79,,0,,1.3,ñkñkìå,,1.00E-50,
2012/4/16 4:00,13.5,79,,0,,1.8,ñkìå,,1.00E-50,
2012/4/16 5:00,13.3,80,,0,,1.9,ñkìå,,1.00E-50,
2012/4/16 6:00,13.5,80,,0,,2.2,ñkìå,,0.174147968,
2012/4/16 7:00,14.2,79,,0,,1.6,ñkìå,,0.194020218,
2012/4/16 8:00,14.7,78,,0,,1.4,ñkìå,,0.232407873,
2012/4/16 9:00,15.7,67,,0,,2.6,ñkìå,,0.437137075,
2012/4/16 10:00,16.8,60,,0,,2.2,ñkìå,,0.349993627,
2012/4/16 11:00,16.8,59,,0,,1,ìÏìå,,0.284868276,
2012/4/16 12:00,17.6,53,,0,,3.2,êº,,0.335887875,
2012/4/16 13:00,19.7,51,,0,,3.8,êº,,0.330982775,
2012/4/16 14:00,19.7,47,,0,,3.1,ìÏêº,,0.334057085,
2012/4/16 15:00,17.9,52,,0,,3.8,êº,,0.276897745,
2012/4/16 16:00,18.5,49,,0,,3.6,êº,,0.048766115,
2012/4/16 17:00,17.2,62,,0,,2.6,ìÏìÏêº,,0.223364273,
2012/4/16 18:00,16.4,58,,0,,3.3,ìÏìÏìå,,1.00E-50,
2012/4/16 19:00,15.9,58,,0,,2.5,ìÏìÏìå,,1.00E-50,
2012/4/16 20:00,15.7,59,,0,,0.6,ñkìå,,1.00E-50,
2012/4/16 21:00,15.3,64,,0,,0.7,ñk,,1.00E-50,
2012/4/16 22:00,14.6,71,,0,,1.4,ñkìå,,1.00E-50,
2012/4/16 23:00,14.2,75,,0,,1.2,ñkìå,,1.00E-50,
2012/4/17 0:00,13.6,77,,0,,0.5,ñkñkìå,,1.00E-50,
2012/4/17 1:00,12.5,81,,0,,1.3,ñkêº,,1.00E-50,
2012/4/17 2:00,12.2,82,,0,,1.3,ñkñkìå,,1.00E-50,
2012/4/17 3:00,12,82,,0,,1.8,ñkñkìå,,1.00E-50,
2012/4/17 4:00,11.5,83,,0,,1.7,ñk,,1.00E-50,
2012/4/17 5:00,11.2,84,,0,,1,ñkìå,,1.00E-50,
2012/4/17 6:00,10.7,84,,0,,1.1,ñkìå,,0.712582869,
2012/4/17 7:00,11.7,81,,0,,1.3,ñkìå,,0.72121971,
2012/4/17 8:00,14.2,78,,0,,1.4,ñkìå,,0.709353995,
2012/4/17 9:00,15,73,,0,,1.8,ñkñkêº,,0.698285909,
2012/4/17 10:00,17.5,67,,0,,2.4,ñkìå,,0.694165434,
2012/4/17 11:00,19,59,,0,,1.8,ñkêº,,0.682180564,
2012/4/17 12:00,18.6,56,,0,,1.3,ñkìå,,0.696529135,
2012/4/17 13:00,19.6,52,,0,,1.8,ñkêº,,0.643826157,
2012/4/17 14:00,19.9,51,,0,,2.7,ñkñkìå,,0.621329061,
2012/4/17 15:00,20.3,51,,0,,2.9,ñk,,0.69243285,
2012/4/17 16:00,18.6,55,,0,,2.2,ñkñkìå,,0.719262312,
2012/4/17 17:00,18.6,56,,0,,3.2,ñkñkìå,,0.702858352,
2012/4/17 18:00,18.6,51,,0,,2.6,ñk,,1.00E-50,
2012/4/17 19:00,18.2,54,,0,,2.5,ñkñkìå,,1.00E-50,
2012/4/17 20:00,17.6,56,,0,,1.7,ñkñkìå,,1.00E-50,
2012/4/17 21:00,17.6,58,,0,,2.6,ñkñkìå,,1.00E-50,
2012/4/17 22:00,17.2,61,,0,,2.4,ñkñkìå,,1.00E-50,
2012/4/17 23:00,16.5,64,,0,,2.6,ñkñkìå,,1.00E-50,
2012/4/18 0:00,15.3,71,,0,,2.7,ñkñkìå,,1.00E-50,
2012/4/18 1:00,14.7,75,,0,,2.4,ñkñkìå,,1.00E-50,
2012/4/18 2:00,13.6,79,,0,,1.5,ñkìå,,1.00E-50,
2012/4/18 3:00,12.8,81,,0,,2.3,ñkìå,,1.00E-50,
2012/4/18 4:00,12.2,83,,0,,2.2,ñkñkìå,,1.00E-50,
2012/4/18 5:00,11.7,83,,0,,2.1,ñkñkìå,,1.00E-50,
2012/4/18 6:00,11.1,84,,0,,2.4,ñkìå,,0.76686231,
2012/4/18 7:00,12.2,80,,0,,2.4,ñkñkìå,,0.758947856,
2012/4/18 8:00,14.2,71,,0,,2.1,ñkìå,,0.741511768,
2012/4/18 9:00,15.4,68,,0,,2.2,ñkìå,,0.735018959,
2012/4/18 10:00,17.4,64,,0,,2.2,ñkìå,,0.734154125,
2012/4/18 11:00,17.9,58,,0,,1.2,ñk,,0.7293148,
2012/4/18 12:00,18.2,59,,0,,2,ñkñkìå,,0.730215336,
2012/4/18 13:00,18.7,60,,0,,1.4,ìåñkìå,,0.728920204,
2012/4/18 14:00,19.1,55,,0,,1.2,ñkñkìå,,0.728081121,
2012/4/18 15:00,18.3,62,,0,,2.5,êºñkêº,,0.729308064,
2012/4/18 16:00,17.2,66,,0,,3.6,êº,,0.742074279,
2012/4/18 17:00,16.9,70,,0,,3.2,êº,,0.755490663,
2012/4/18 18:00,17.1,71,,0,,1.5,êºñkêº,,1.00E-50,
2012/4/18 19:00,17.2,73,,0,,1.7,ñkêº,,1.00E-50,
2012/4/18 20:00,17.1,73,,0,,2.7,êºìÏêº,,1.00E-50,
2012/4/18 21:00,17.3,73,,0,,2,êºñkêº,,1.00E-50,
2012/4/18 22:00,16.8,74,,0,,1.5,êºñkêº,,1.00E-50,
2012/4/18 23:00,16,78,,0,,1,ñk,,1.00E-50,
2012/4/19 0:00,15.3,80,,0,,1,ñkñkìå,,1.00E-50,
2012/4/19 1:00,15.1,81,,0,,1.7,ñkìå,,1.00E-50,
2012/4/19 2:00,15.1,79,,0,,2.4,ñkñkìå,,1.00E-50,
2012/4/19 3:00,14.3,80,,0,,1.6,ñkìå,,1.00E-50,
2012/4/19 4:00,13.5,83,,0,,1.7,ñk,,1.00E-50,
2012/4/19 5:00,13.7,83,,0,,2,ñkñkìå,,1.00E-50,
2012/4/19 6:00,13,82,,0,,1.8,ñkñkìå,,0.742051181,
2012/4/19 7:00,13.6,77,,0,,1.9,ñkìå,,0.722411756,
2012/4/19 8:00,15.8,69,,0,,2.1,ñkìå,,0.71580197,
2012/4/19 9:00,17.1,67,,0,,2.3,ñkìå,,0.700646291,
2012/4/19 10:00,18.2,70,,0,,1.1,ñk,,0.696700292,
2012/4/19 11:00,18.4,66,,0,,2.1,êºñkêº,,0.698898114,
2012/4/19 12:00,17.8,67,,0,,1.8,êº,,0.700205548,
2012/4/19 13:00,17.8,68,,0,,2.9,êºìÏêº,,0.701373938,
2012/4/19 14:00,16.4,71,,0,,6.7,êº,,0.708210422,
2012/4/19 15:00,16.5,71,,0,,5.5,êº,,0.71747868,
2012/4/19 16:00,16.3,75,,0,,5.1,êº,,0.712399191,
2012/4/19 17:00,15.9,83,,0,,4,êº,,0.658324046,
2012/4/19 18:00,16,84,,0,,4.9,êº,,1.00E-50,
2012/4/19 19:00,15.4,84,,0,,4.9,êº,,1.00E-50,
2012/4/19 20:00,15.6,85,,0,,5.6,êº,,1.00E-50,
2012/4/19 21:00,14.9,88,,0,,1.9,êºìÏêº,,1.00E-50,
2012/4/19 22:00,14.8,88,,0,,2.7,ìåñkìå,,1.00E-50,
2012/4/19 23:00,14.9,89,,2,,0.6,ñkìå,,1.00E-50,
2012/4/20 0:00,14.4,87,,0.5,,1.4,ñkñkêº,,1.00E-50,
2012/4/20 1:00,14.5,87,,0.5,,1.1,ñkñkìå,,1.00E-50,
2012/4/20 2:00,14.5,85,,0.5,,1.3,ñkñkìå,,1.00E-50,
2012/4/20 3:00,14.2,86,,0.5,,1.2,ñkìå,,1.00E-50,
2012/4/20 4:00,13.9,90,,0.5,,1.2,ñkìå,,1.00E-50,
2012/4/20 5:00,14.1,88,,1,,2.3,ñkìå,,1.00E-50,
2012/4/20 6:00,14.1,89,,0,,2.2,ñkìå,,0.762147263,
2012/4/20 7:00,14.1,89,,0.5,,2.1,ñkìå,,0.655415596,
2012/4/20 8:00,13.7,90,,0,,1.4,ñkñkìå,,0.682934103,
2012/4/20 9:00,13.8,90,,0,,1.9,ñkñkìå,,0.697270224,
2012/4/20 10:00,14.2,89,,0.5,,3.4,ñkìå,,0.536947187,
2012/4/20 11:00,14.5,89,,0,,1.9,ìåñkìå,,0.494949849,
2012/4/20 12:00,14.5,89,,0,,1.8,ñkìå,,0.186458091,
2012/4/20 13:00,14.5,88,,0.5,,1.4,ìå,,0.190588218,
2012/4/20 14:00,14.5,90,,0,,2.8,ìåñkìå,,0.199012098,
2012/4/20 15:00,15.3,85,,0,,2.8,ñkìå,,0.294320162,
2012/4/20 16:00,15.1,85,,0,,1.8,ñkñkìå,,0.136895682,
2012/4/20 17:00,15.1,84,,0,,3.6,ñkìå,,0.008457558,
2012/4/20 18:00,15,85,,0,,2.3,ñkìå,,1.00E-50,
2012/4/20 19:00,15.1,85,,0,,2.7,ñkìå,,1.00E-50,
2012/4/20 20:00,14.8,86,,0.5,,2.3,ñkìå,,1.00E-50,
2012/4/20 21:00,14.7,88,,0,,3.5,ñkìå,,1.00E-50,
2012/4/20 22:00,15,88,,0,,2.5,ñkìå,,1.00E-50,
2012/4/20 23:00,14.9,89,,0,,2.6,ñkìå,,1.00E-50,
2012/4/21 0:00,14.9,90,,0,,3.4,ñkìå,,1.00E-50,
2012/4/21 1:00,14.9,90,,0,,3,ñkìå,,1.00E-50,
2012/4/21 2:00,14.8,89,,0,,2.3,ñkìå,,1.00E-50,
2012/4/21 3:00,14.7,90,,0,,3,ñkìå,,1.00E-50,
2012/4/21 4:00,15.6,86,,0,,2.2,ñkìå,,1.00E-50,
2012/4/21 5:00,14.7,90,,0,,2.7,ñkìå,,1.00E-50,
2012/4/21 6:00,14.9,89,,0,,2.4,ñkìå,,0.000653574,
2012/4/21 7:00,15.4,91,,0,,2.8,ñkìå,,0.00032166,
2012/4/21 8:00,16.1,91,,0,,3.8,ñkìå,,0.013165401,
2012/4/21 9:00,18,85,,0,,2.6,ñkìå,,0.000349621,
2012/4/21 10:00,19.8,67,,0,,3.5,ñkìå,,0.003535146,
2012/4/21 11:00,21.6,55,,0,,4.8,ñkìå,,7.56E-05,
2012/4/21 12:00,22.2,48,,0,,5.3,ñkìå,,0.000429657,
2012/4/21 13:00,22.6,50,,0,,4.9,ñkìå,,0.033671203,
2012/4/21 14:00,22,50,,0,,4.8,ñkìå,,0.029204146,
2012/4/21 15:00,21.6,52,,0,,6.6,ìåñkìå,,8.57E-05,
2012/4/21 16:00,20.9,56,,0,,6.8,ìå,,8.95E-07,
2012/4/21 17:00,18,77,,0,,4.4,ìå,,2.72E-05,
2012/4/21 18:00,17.1,82,,0,,4.9,ìå,,1.00E-50,
2012/4/21 19:00,16.9,84,,0,,3.8,ìåñkìå,,1.00E-50,
2012/4/21 20:00,16.6,86,,0,,4.2,ìåñkìå,,1.00E-50,
2012/4/21 21:00,16.7,82,,0,,3.2,ìåñkìå,,1.00E-50,
2012/4/21 22:00,16.4,83,,0,,3.1,ìåñkìå,,1.00E-50,
2012/4/21 23:00,16,87,,0,,2.7,ìåñkìå,,1.00E-50,
2012/4/22 0:00,17.1,84,,0,,2.8,ñkìå,,1.00E-50,
2012/4/22 1:00,17.7,82,,0,,2.9,ìåñkìå,,1.00E-50,
2012/4/22 2:00,17.5,85,,0,,3.6,ìåñkìå,,1.00E-50,
2012/4/22 3:00,17.5,89,,1,,2.3,ñkìå,,1.00E-50,
2012/4/22 4:00,17.5,85,,0,,1.8,ñkìå,,1.00E-50,
2012/4/22 5:00,17,89,,0.5,,2.3,ñkìå,,1.00E-50,
2012/4/22 6:00,18,82,,0,,3.2,ñkìå,,0.371673865,
2012/4/22 7:00,17,86,,0,,4.7,ìåñkìå,,0.692188009,
2012/4/22 8:00,18.1,80,,0,,3.5,ñkìå,,0.594585475,
2012/4/22 9:00,18.3,81,,0,,5.1,ñkìå,,0.515408356,
2012/4/22 10:00,17,88,,0.5,,3,ñkìå,,0.41239843,
2012/4/22 11:00,17.2,90,,0,,2.8,ìåñkìå,,0.593452087,
2012/4/22 12:00,17.9,90,,2,,3.1,ìåñkìå,,0.414868937,
2012/4/22 13:00,18.4,87,,0.5,,4.1,ñkìå,,0.229673092,
2012/4/22 14:00,18.4,87,,0,,3.5,ñkìå,,0.187327456,
2012/4/22 15:00,20.2,78,,0,,3.9,ñkìå,,0.371496912,
2012/4/22 16:00,19.9,78,,1,,3.8,ñkìå,,0.050354674,
2012/4/22 17:00,18.6,79,,0.5,,4.3,ñkìå,,0.006571743,
2012/4/22 18:00,17.2,84,,0,,3.2,ñkìå,,0.95,
2012/4/22 19:00,16.8,86,,0,,3.2,ñkìå,,1.00E-50,
2012/4/22 20:00,16.9,87,,0,,3.8,ñkìå,,1.00E-50,
2012/4/22 21:00,16.5,86,,0,,4,ñkìå,,1.00E-50,
2012/4/22 22:00,15.9,88,,0,,4.2,ñkìå,,1.00E-50,
2012/4/22 23:00,15.9,87,,0,,3.9,ñkìå,,1.00E-50,
2012/4/23 0:00,15.4,90,,0,,2.9,ñkñkìå,,1.00E-50,
2012/4/23 1:00,14.7,91,,0,,3.2,ñkìå,,1.00E-50,
2012/4/23 2:00,14.5,92,,0,,2.7,ñkñkìå,,1.00E-50,
2012/4/23 3:00,14.3,92,,0.5,,2.3,ñkñkìå,,1.00E-50,
2012/4/23 4:00,13,92,,0,,4.2,ñkìå,,1.00E-50,
2012/4/23 5:00,12.8,92,,0,,2.6,ñkìå,,1.00E-50,
2012/4/23 6:00,11.9,90,,0,,0.8,ñkìå,,0.768510944,
2012/4/23 7:00,13.1,86,,0.5,,1.6,ñkñkêº,,0.748744519,
2012/4/23 8:00,14.9,81,,0,,1.6,ñkìå,,0.72836145,
2012/4/23 9:00,15.3,79,,0,,0.5,êºñkêº,,0.714753346,
2012/4/23 10:00,17.8,66,,0,,1.1,ìÏêº,,0.710674795,
2012/4/23 11:00,20.8,49,,0,,3.5,êºìÏêº,,0.705430575,
2012/4/23 12:00,19.7,56,,0,,3.3,ìÏêº,,0.699943632,
2012/4/23 13:00,20.5,54,,0,,3.8,êºìÏêº,,0.705406382,
2012/4/23 14:00,21.1,52,,0,,3.8,ìÏêº,,0.717074453,
2012/4/23 15:00,21.2,56,,0,,4.6,êºìÏêº,,0.732766566,
2012/4/23 16:00,20.5,55,,0,,3.5,ìÏêº,,0.754845893,
2012/4/23 17:00,20,58,,0,,4.3,ìÏêº,,0.789868262,
2012/4/23 18:00,20.3,61,,0,,3.4,ìÏêº,,0.95,
2012/4/23 19:00,19.4,63,,0,,2.5,ìÏêº,,1.00E-50,
2012/4/23 20:00,19,65,,0,,1.3,ìÏêº,,1.00E-50,
2012/4/23 21:00,17.6,74,,0,,1.9,ñk,,1.00E-50,
2012/4/23 22:00,16.9,77,,0,,2.8,ñkñkìå,,1.00E-50,
2012/4/23 23:00,16.3,82,,0,,1.1,ñkìå,,1.00E-50,
2012/4/24 0:00,15.2,82,,0,,1.7,ñkìå,,1.00E-50,
2012/4/24 1:00,14.4,83,,0,,1.5,ñkìå,,1.00E-50,
2012/4/24 2:00,14.4,79,,0,,0.6,ñkñkìå,,1.00E-50,
2012/4/24 3:00,13.5,80,,0,,1,ñk,,1.00E-50,
2012/4/24 4:00,12.9,80,,0,,1.3,ñkñkêº,,1.00E-50,
2012/4/24 5:00,12.4,85,,0,,1.3,ñk,,1.00E-50,
2012/4/24 6:00,12.3,80,,0,,1.6,ñk,,0.747004145,
2012/4/24 7:00,13,74,,0,,0.2,ê√â∏,,0.62178432,
2012/4/24 8:00,15.3,67,,0,,0.7,ìÏìå,,0.734952125,
2012/4/24 9:00,18.2,57,,0,,1.2,ìÏìÏêº,,0.711515194,
2012/4/24 10:00,19.8,63,,0,,2.9,êº,,0.696672693,
2012/4/24 11:00,20.7,53,,0,,2.2,êºìÏêº,,0.700364406,
2012/4/24 12:00,23.5,52,,0,,3.1,êº,,0.703415584,
2012/4/24 13:00,25.4,44,,0,,4.6,êº,,0.700955654,
2012/4/24 14:00,23.1,48,,0,,3.5,ìÏêº,,0.69777855,
2012/4/24 15:00,24,41,,0,,3.7,ìÏêº,,0.687285953,
2012/4/24 16:00,22.8,52,,0,,3.6,ìÏêº,,0.74493154,
2012/4/24 17:00,23.4,45,,0,,2.1,ìÏêº,,0.780213808,
2012/4/24 18:00,22.5,48,,0,,0.6,ìÏìå,,0.95,
2012/4/24 19:00,20.6,56,,0,,1.7,ñkñkêº,,1.00E-50,
2012/4/24 20:00,21.2,61,,0,,1.6,ñkñkêº,,1.00E-50,
2012/4/24 21:00,20.8,58,,0,,1.3,ñkìå,,1.00E-50,
2012/4/24 22:00,19.5,63,,0,,0.5,ìå,,1.00E-50,
2012/4/24 23:00,18.9,63,,0,,2.2,êºñkêº,,1.00E-50,
2012/4/25 0:00,17.2,80,,0,,1.3,êºñkêº,,1.00E-50,
2012/4/25 1:00,17.4,71,,0,,1.1,ñkñkêº,,1.00E-50,
2012/4/25 2:00,16.3,70,,0,,0.7,ñkìå,,1.00E-50,
2012/4/25 3:00,15.7,71,,0,,1.5,ñkñkêº,,1.00E-50,
2012/4/25 4:00,14.8,76,,0,,1.8,ñk,,1.00E-50,
2012/4/25 5:00,14.7,76,,0,,1.5,ñkñkìå,,1.00E-50,
2012/4/25 6:00,14.5,77,,0,,1.3,ñkñkêº,,0.01567439,
2012/4/25 7:00,15.3,73,,0,,1.3,ñkìå,,0.103944823,
2012/4/25 8:00,17,63,,0,,1.2,ñkñkìå,,0.113827003,
2012/4/25 9:00,17.4,72,,0,,1.2,ñkñkìå,,0.181802488,
2012/4/25 10:00,18.1,70,,0,,1.3,ñkñkìå,,0.095336123,
2012/4/25 11:00,18.5,70,,0,,1.7,ìÏìå,,0.026095225,
2012/4/25 12:00,19.1,65,,0,,1.1,ìÏêº,,0.057724125,
2012/4/25 13:00,23.1,35,,0,,3.6,êºìÏêº,,0.174737394,
2012/4/25 14:00,22.9,38,,0,,3.9,êº,,0.198116207,
2012/4/25 15:00,21.5,44,,0,,2.4,êºñkêº,,0.373862834,
2012/4/25 16:00,17.6,65,,0,,3.3,êºñkêº,,0.532375493,
2012/4/25 17:00,16.8,76,,0,,0.9,êºìÏêº,,0.721906827,
2012/4/25 18:00,16.4,79,,0,,1,ñkñkêº,,0.95,
2012/4/25 19:00,15.7,86,,0,,0.9,ñkñkìå,,1.00E-50,
2012/4/25 20:00,15.8,88,,0,,1.5,ìÏìÏìå,,1.00E-50,
2012/4/25 21:00,16.4,87,,0,,2,ìå,,1.00E-50,
2012/4/25 22:00,16.9,85,,0,,2.4,ìÏ,,1.00E-50,
2012/4/25 23:00,16.3,90,,0,,2.8,ìÏêº,,1.00E-50,
2012/4/26 0:00,17.2,85,,0,,3.2,ìÏêº,,1.00E-50,
2012/4/26 1:00,17,87,,0,,1.7,ìÏìå,,1.00E-50,
2012/4/26 2:00,16.6,90,,0,,3.1,ìÏìÏìå,,1.00E-50,
2012/4/26 3:00,16.8,91,,0,,1.8,ìå,,1.00E-50,
2012/4/26 4:00,16.8,90,,0.5,,1.5,ñkñkêº,,1.00E-50,
2012/4/26 5:00,16.9,91,,0.5,,0.6,êºìÏêº,,1.00E-50,
2012/4/26 6:00,17,91,,0,,1.1,ìÏìÏìå,,0.160385709,
2012/4/26 7:00,17.6,89,,0.5,,1.6,ñkìå,,0.426231914,
2012/4/26 8:00,17.8,88,,0,,2,ñkìå,,0.689203852,
2012/4/26 9:00,18.1,87,,0,,3,ñkìå,,0.693266707,
2012/4/26 10:00,19.7,72,,0,,2,ñkìå,,0.691436962,
2012/4/26 11:00,18.8,73,,0,,3.3,ñkìå,,0.679760213,
2012/4/26 12:00,19.6,71,,0,,4.7,ñkìå,,0.670160829,
2012/4/26 13:00,20.2,59,,0,,3.5,ñkìå,,0.692302183,
2012/4/26 14:00,22.3,55,,0,,4,ñkìå,,0.727929057,
2012/4/26 15:00,22.3,43,,0,,3.5,ñkìå,,0.719154505,
2012/4/26 16:00,20.8,38,,0,,2.3,ñkìå,,0.751973353,
2012/4/26 17:00,19.8,36,,0,,3.2,ñkñkìå,,0.711894955,
2012/4/26 18:00,18.6,40,,0,,2.9,ñkñkìå,,1.00E-50,
2012/4/26 19:00,17.3,45,,0,,2.4,ñkñkìå,,1.00E-50,
2012/4/26 20:00,16.3,48,,0,,2.7,ñkñkìå,,1.00E-50,
2012/4/26 21:00,15.6,48,,0,,2,ñkñkìå,,1.00E-50,
2012/4/26 22:00,15,52,,1.5,,3.9,ñkñkìå,,1.00E-50,
2012/4/26 23:00,13.7,52,,0,,4.2,ñkñkìå,,1.00E-50,
2012/4/27 0:00,13.2,50,,0,,3.8,ñkñkìå,,1.00E-50,
2012/4/27 1:00,11.8,61,,0,,3.1,ñkìå,,1.00E-50,
2012/4/27 2:00,10.2,70,,0,,2.9,ñkñkìå,,1.00E-50,
2012/4/27 3:00,9.4,70,,0,,1.8,ñkñkìå,,1.00E-50,
2012/4/27 4:00,9.1,71,,0,,1.7,ñkñkìå,,1.00E-50,
2012/4/27 5:00,8.5,73,,0,,2,ñkñkìå,,1.00E-50,
2012/4/27 6:00,8.6,71,,0,,2,ñkñkìå,,0.762825187,
2012/4/27 7:00,10,69,,0,,2.5,ñkñkìå,,0.753192477,
2012/4/27 8:00,14.1,53,,0,,2.6,ñkñkìå,,0.733937708,
2012/4/27 9:00,17.4,47,,0,,1.8,ñk,,0.693268002,
2012/4/27 10:00,19.2,42,,0,,2,ñk,,0.636920285,
2012/4/27 11:00,19.7,37,,0,,2.3,ñkñkêº,,0.653831969,
2012/4/27 12:00,19.5,24,,0,,1.4,êº,,0.692489963,
2012/4/27 13:00,20.5,27,,0,,2.1,ñkêº,,0.715868433,
2012/4/27 14:00,20.3,24,,0,,3.7,ìÏêº,,0.615136958,
2012/4/27 15:00,20.5,26,,0,,4,êº,,0.680986394,
2012/4/27 16:00,21.1,26,,0,,1.8,êº,,0.746734519,
2012/4/27 17:00,20.1,26,,0,,2.1,ñkñkìå,,0.688000213,
2012/4/27 18:00,19.7,27,,0,,1.9,ñkñkìå,,1.00E-50,
2012/4/27 19:00,18.1,31,,0,,3.2,ñkñkìå,,1.00E-50,
2012/4/27 20:00,18.1,41,,0,,2.5,ñk,,1.00E-50,
2012/4/27 21:00,17.1,51,,0,,3.1,ñkñkìå,,1.00E-50,
2012/4/27 22:00,15.6,59,,0,,1.4,ñkìå,,1.00E-50,
2012/4/27 23:00,14.2,63,,0,,1.7,ñk,,1.00E-50,
2012/4/28 0:00,13.4,63,,0,,1.1,ñkìå,,1.00E-50,
2012/4/28 1:00,13.6,65,,0,,1.7,ñkñkìå,,1.00E-50,
2012/4/28 2:00,13.2,72,,0,,1.8,ñk,,1.00E-50,
2012/4/28 3:00,11.9,77,,0,,2.2,ñk,,1.00E-50,
2012/4/28 4:00,11.7,79,,0,,1.2,ñk,,1.00E-50,
2012/4/28 5:00,11.6,80,,0,,1.4,ñk,,1.00E-50,
2012/4/28 6:00,10.9,82,,0,,0.9,ñk,,0.008179685,
2012/4/28 7:00,12.5,78,,0,,0.9,ñkìå,,0.022647924,
2012/4/28 8:00,15.3,65,,0,,1.7,ñkìå,,0.012566053,
2012/4/28 9:00,17.3,59,,0,,1.2,ñk,,0.021434574,
2012/4/28 10:00,18.5,48,,0,,0.9,ñk,,0.031008469,
2012/4/28 11:00,20.2,45,,0,,1.5,ñkñkêº,,0.017294459,
2012/4/28 12:00,21.8,38,,0,,1,ñkñkêº,,0.033937139,
2012/4/28 13:00,21.9,37,,0,,1,ìÏìÏêº,,0.074518481,
2012/4/28 14:00,22.6,38,,0,,3.3,êº,,0.087448211,
2012/4/28 15:00,21.4,39,,0,,2.4,êºìÏêº,,0.013841961,
2012/4/28 16:00,20.3,44,,0,,5.7,êºìÏêº,,0.000287609,
2012/4/28 17:00,20.3,52,,0,,4.7,êº,,0.000361245,
2012/4/28 18:00,19.2,60,,0,,4.2,êº,,1.00E-50,
2012/4/28 19:00,18.4,68,,0,,2.1,êºñkêº,,1.00E-50,
2012/4/28 20:00,16.8,77,,0,,2.9,êº,,1.00E-50,
2012/4/28 21:00,16.9,73,,0,,3,êº,,1.00E-50,
2012/4/28 22:00,15.7,72,,0,,2.1,êº,,1.00E-50,
2012/4/28 23:00,15.4,72,,0,,1.6,êºìÏêº,,1.00E-50,
2012/4/29 0:00,14.4,74,,0,,0.6,ñkñkêº,,1.00E-50,
2012/4/29 1:00,13.3,77,,0,,0.9,ñkìå,,1.00E-50,
2012/4/29 2:00,13.1,78,,0,,1.8,ñk,,1.00E-50,
2012/4/29 3:00,12.4,78,,0,,1.5,ñk,,1.00E-50,
2012/4/29 4:00,11.8,80,,0,,1.9,ìåñkìå,,1.00E-50,
