ì˙éû,ãCâ∑,ëäëŒéºìx,ãCà≥,ç~êÖó ,ç~ê·ó ,ïóë¨,ïóå¸,ëSìVì˙éÀó ,ëÂãCìßâﬂó¶,â_ó 
y/m/d HH:MM,Åé,%,Pa,mm,mm,m/s,-,W/m2,-,-
date,temp,rh,p_atm,Jp,Js,WS,WD,Qs,tau,cloudiness
2022/1/14 0:00,-0.3,64,,0.0,,1.0,ñkñkêº,,1.0e-50,
2022/1/14 1:00,-0.5,62,,0.0,,1.1,ñkñkêº,,1.0e-50,
2022/1/14 2:00,-0.6,60,,0.0,,0.5,ñkñkêº,,1.0e-50,
2022/1/14 3:00,-0.8,61,,0.0,,1.1,ñk,,1.0e-50,
2022/1/14 4:00,-0.9,61,,0.0,,0.9,ñkñkêº,,1.0e-50,
2022/1/14 5:00,-0.9,63,,0.0,,0.9,ñk,,1.0e-50,
2022/1/14 6:00,-0.9,66,,0.0,,0.6,ñk,,1.0e-50,
2022/1/14 7:00,-0.9,65,,0.0,,1.1,ñkñkêº,,1.0e-50,
2022/1/14 8:00,-0.4,62,,0.0,,0.9,ñk,,0.01,
2022/1/14 9:00,0.8,57,,0.0,,0.1,ñkñkêº,,0.01,
2022/1/14 10:00,2.5,48,,0.0,,0.4,ñkìå,,0.01,
2022/1/14 11:00,3.8,42,,0.0,,0.9,ñkìå,,0.01,
2022/1/14 12:00,4.1,42,,0.0,,0.9,ñkìå,,0.01,
2022/1/14 13:00,5.0,38,,0.0,,0.9,ñk,,0.01,
2022/1/14 14:00,5.5,35,,0.0,,0.8,ñkñkìå,,0.01,
2022/1/14 15:00,6.3,33,,0.0,,0.9,ñkñkìå,,0.01,
2022/1/14 16:00,6.4,33,,0.0,,1.2,ñk,,0.01,
2022/1/14 17:00,5.4,38,,0.0,,1.6,ñkñkêº,,0.01,
2022/1/14 18:00,3.9,47,,0.0,,1.2,ñkñkêº,,0.01,
2022/1/14 19:00,3.0,50,,0.0,,1.4,ñkñkêº,,1.0e-50,
2022/1/14 20:00,2.2,51,,0.0,,1.1,ñk,,1.0e-50,
2022/1/14 21:00,1.9,54,,0.0,,0.8,ñkñkêº,,1.0e-50,
2022/1/14 22:00,1.2,54,,0.0,,1.0,ñkñkêº,,1.0e-50,
2022/1/14 23:00,0.6,56,,0.0,,0.8,ñk,,1.0e-50,
2022/1/15 0:00,0.5,54,,0.0,,0.9,ñkñkêº,,1.0e-50,
2022/1/15 1:00,0.2,54,,0.0,,1.1,ñk,,1.0e-50,
2022/1/15 2:00,-0.4,59,,0.0,,0.2,ìÏìå,,1.0e-50,
2022/1/15 3:00,-0.2,55,,0.0,,1.3,ñkñkêº,,1.0e-50,
2022/1/15 4:00,-0.4,57,,0.0,,1.1,ñkñkêº,,1.0e-50,
2022/1/15 5:00,-0.9,62,,0.0,,0.7,ñk,,1.0e-50,
2022/1/15 6:00,-1.4,66,,0.0,,0.5,ñkñkêº,,1.0e-50,
2022/1/15 7:00,-1.7,68,,0.0,,0.7,ñkñkêº,,1.0e-50,
2022/1/15 8:00,-0.8,61,,0.0,,1.0,ñkñkêº,,0.01,
2022/1/15 9:00,1.3,55,,0.0,,0.2,ìÏìÏêº,,0.01,
2022/1/15 10:00,3.9,46,,0.0,,1.2,êºìÏêº,,0.01,
2022/1/15 11:00,5.6,43,,0.0,,1.1,êº,,0.01,
2022/1/15 12:00,6.9,42,,0.0,,1.5,êº,,0.01,
2022/1/15 13:00,7.9,40,,0.0,,1.7,êºñkêº,,0.01,
2022/1/15 14:00,8.4,40,,0.0,,1.8,êºñkêº,,0.01,
2022/1/15 15:00,8.6,39,,0.0,,1.6,ñkêº,,0.01,
2022/1/15 16:00,8.4,40,,0.0,,1.7,ñkêº,,0.01,
2022/1/15 17:00,7.4,47,,0.0,,1.6,ñkñkêº,,0.01,
2022/1/15 18:00,5.8,56,,0.0,,1.5,ñk,,0.01,
2022/1/15 19:00,5.0,63,,0.0,,1.6,ñk,,1.0e-50,
2022/1/15 20:00,4.7,66,,0.0,,1.2,ñk,,1.0e-50,
2022/1/15 21:00,3.6,72,,0.0,,1.4,ñk,,1.0e-50,
2022/1/15 22:00,2.9,73,,0.0,,1.3,ñk,,1.0e-50,
2022/1/15 23:00,2.5,68,,0.0,,1.2,ñkñkìå,,1.0e-50,
2022/1/16 0:00,1.8,68,,0.0,,1.0,ñkñkìå,,1.0e-50,
2022/1/16 1:00,1.5,63,,0.0,,1.2,ñkñkìå,,1.0e-50,
2022/1/16 2:00,1.3,59,,0.0,,1.4,ñkñkìå,,1.0e-50,
2022/1/16 3:00,0.2,68,,0.0,,0.8,ñk,,1.0e-50,
2022/1/16 4:00,-0.1,67,,0.0,,1.0,ñkñkêº,,1.0e-50,
2022/1/16 5:00,-0.8,70,,0.0,,0.6,ñk,,1.0e-50,
2022/1/16 6:00,-1.1,73,,0.0,,0.5,ñkêº,,1.0e-50,
2022/1/16 7:00,-1.2,70,,0.0,,0.7,êºñkêº,,1.0e-50,
2022/1/16 8:00,-0.4,68,,0.0,,0.7,êºìÏêº,,0.01,
2022/1/16 9:00,1.7,56,,0.0,,0.5,êºìÏêº,,0.01,
2022/1/16 10:00,4.1,48,,0.0,,1.2,êº,,0.01,
2022/1/16 11:00,5.9,44,,0.0,,1.7,êº,,0.01,
2022/1/16 12:00,7.0,44,,0.0,,1.7,êºìÏêº,,0.01,
2022/1/16 13:00,8.0,46,,0.0,,2.6,êºñkêº,,0.01,
2022/1/16 14:00,8.5,46,,0.0,,3.1,ñkêº,,0.01,
2022/1/16 15:00,8.4,44,,0.0,,2.9,êºñkêº,,0.01,
2022/1/16 16:00,8.1,46,,0.0,,2.7,ñkêº,,0.01,
2022/1/16 17:00,7.0,50,,0.0,,1.7,ñkêº,,0.01,
2022/1/16 18:00,5.8,55,,0.0,,1.9,êºñkêº,,0.01,
2022/1/16 19:00,4.9,59,,0.0,,1.9,êºñkêº,,1.0e-50,
2022/1/16 20:00,4.2,62,,0.0,,1.9,êºñkêº,,1.0e-50,
2022/1/16 21:00,3.6,65,,0.0,,1.8,êºñkêº,,1.0e-50,
2022/1/16 22:00,3.4,68,,0.0,,1.6,êºñkêº,,1.0e-50,
2022/1/16 23:00,2.6,73,,0.0,,0.6,êºìÏêº,,1.0e-50,
2022/1/17 0:00,1.5,76,,0.0,,0.4,êºìÏêº,,1.0e-50,
2022/1/17 1:00,0.9,79,,0.0,,0.1,ìÏ,,1.0e-50,
2022/1/17 2:00,0.9,78,,0.0,,0.6,ìÏìÏêº,,1.0e-50,
2022/1/17 3:00,0.9,78,,0.0,,0.3,ìÏ,,1.0e-50,
2022/1/17 4:00,1.0,77,,0.0,,0.9,ìÏêº,,1.0e-50,
2022/1/17 5:00,0.8,79,,0.0,,0.8,ìÏêº,,1.0e-50,
2022/1/17 6:00,1.3,77,,0.0,,1.2,êºìÏêº,,1.0e-50,
2022/1/17 7:00,1.8,80,,0.1,,1.4,êº,,1.0e-50,
2022/1/17 8:00,2.1,80,,0.1,,1.1,êº,,0.01,
2022/1/17 9:00,3.3,76,,0.2,,1.1,ñkêº,,0.01,
2022/1/17 10:00,5.0,69,,0.0,,1.4,ñkñkêº,,0.01,
2022/1/17 11:00,6.2,63,,0.0,,1.3,ñkñkêº,,0.01,
2022/1/17 12:00,6.7,58,,0.1,,1.9,ñkêº,,0.01,
2022/1/17 13:00,6.4,60,,0.3,,2.4,ñk,,0.01,
2022/1/17 14:00,7.0,47,,0.1,,2.5,ñk,,0.01,
2022/1/17 15:00,7.2,43,,0.0,,2.8,ñk,,0.01,
2022/1/17 16:00,6.6,47,,0.0,,2.6,ñkñkìå,,0.01,
2022/1/17 17:00,5.5,52,,0.0,,1.9,ñk,,0.01,
2022/1/17 18:00,4.4,56,,0.0,,1.4,ñk,,0.01,
2022/1/17 19:00,3.5,58,,0.0,,1.4,ñk,,1.0e-50,
2022/1/17 20:00,2.9,58,,0.0,,1.2,ñk,,1.0e-50,
2022/1/17 21:00,2.4,59,,0.0,,1.3,ñkñkìå,,1.0e-50,
2022/1/17 22:00,1.9,61,,0.0,,1.1,ñk,,1.0e-50,
2022/1/17 23:00,1.4,64,,0.0,,1.3,ñk,,1.0e-50,
2022/1/18 0:00,0.8,67,,0.0,,1.0,ñk,,1.0e-50,
2022/1/18 1:00,0.6,67,,0.0,,1.4,ñkñkìå,,1.0e-50,
2022/1/18 2:00,0.6,66,,0.0,,1.2,ñkñkìå,,1.0e-50,
2022/1/18 3:00,0.8,66,,0.0,,1.0,ñkñkìå,,1.0e-50,
2022/1/18 4:00,0.8,65,,0.0,,0.7,ñk,,1.0e-50,
2022/1/18 5:00,0.4,67,,0.0,,0.4,ñkñkìå,,1.0e-50,
2022/1/18 6:00,-0.1,68,,0.0,,0.3,ìÏêº,,1.0e-50,
2022/1/18 7:00,-0.1,69,,0.0,,0.8,ìÏêº,,1.0e-50,
2022/1/18 8:00,0.2,67,,0.0,,0.6,ìÏêº,,0.01,
2022/1/18 9:00,1.7,60,,0.0,,0.3,ìÏìå,,0.01,
2022/1/18 10:00,3.5,54,,0.0,,1.1,ìÏìÏêº,,0.01,
2022/1/18 11:00,4.8,50,,0.0,,2.1,ìÏêº,,0.01,
2022/1/18 12:00,5.8,50,,0.0,,2.5,ìÏêº,,0.01,
2022/1/18 13:00,6.8,50,,0.0,,2.7,ìÏêº,,0.01,
2022/1/18 14:00,7.5,48,,0.0,,2.9,ìÏêº,,0.01,
2022/1/18 15:00,7.9,45,,0.0,,3.3,êºìÏêº,,0.01,
2022/1/18 16:00,7.6,45,,0.0,,2.7,êº,,0.01,
2022/1/18 17:00,6.7,50,,0.0,,1.7,êºñkêº,,0.01,
2022/1/18 18:00,5.3,51,,0.1,,1.2,êºñkêº,,0.01,
2022/1/18 19:00,4.6,53,,0.0,,1.8,êº,,1.0e-50,
2022/1/18 20:00,4.3,52,,0.0,,2.4,êº,,1.0e-50,
2022/1/18 21:00,4.1,58,,0.0,,2.5,êº,,1.0e-50,
2022/1/18 22:00,3.4,65,,0.1,,2.8,êºìÏêº,,1.0e-50,
2022/1/18 23:00,3.1,70,,0.1,,3.2,êº,,1.0e-50,
2022/1/19 0:00,2.5,76,,1.6,,3.1,ñkêº,,1.0e-50,
2022/1/19 1:00,2.7,74,,1.6,,3.0,ñkñkêº,,1.0e-50,
2022/1/19 2:00,2.4,67,,1.0,,2.9,ñkñkêº,,1.0e-50,
2022/1/19 3:00,1.3,61,,0.2,,3.0,ñkêº,,1.0e-50,
2022/1/19 4:00,0.9,62,,0.1,,3.1,ñkêº,,1.0e-50,
2022/1/19 5:00,0.4,64,,0.1,,2.3,ñkêº,,1.0e-50,
2022/1/19 6:00,0.2,59,,0.1,,1.8,êº,,1.0e-50,
2022/1/19 7:00,0.1,66,,0.4,,2.1,êºñkêº,,1.0e-50,
2022/1/19 8:00,0.2,67,,0.3,,2.1,êºñkêº,,0.01,
2022/1/19 9:00,1.2,59,,0.2,,2.9,êºñkêº,,0.01,
2022/1/19 10:00,2.1,56,,0.1,,3.6,ñkêº,,0.01,
2022/1/19 11:00,3.0,50,,0.1,,3.8,ñkêº,,0.01,
2022/1/19 12:00,2.7,53,,0.1,,3.7,ñkêº,,0.01,
2022/1/19 13:00,3.2,48,,0.0,,3.9,ñkêº,,0.01,
2022/1/19 14:00,3.4,47,,0.0,,3.8,ñkñkêº,,0.01,
2022/1/19 15:00,3.4,49,,0.0,,3.3,ñkêº,,0.01,
2022/1/19 16:00,3.0,52,,0.0,,2.8,ñkñkêº,,0.01,
2022/1/19 17:00,2.6,56,,0.0,,2.5,ñkñkêº,,0.01,
2022/1/19 18:00,2.0,58,,0.0,,1.8,ñkêº,,0.01,
2022/1/19 19:00,1.3,63,,0.0,,1.3,êºñkêº,,1.0e-50,
2022/1/19 20:00,0.6,67,,0.0,,1.1,êºñkêº,,1.0e-50,
2022/1/19 21:00,0.1,70,,0.0,,1.3,êºñkêº,,1.0e-50,
2022/1/19 22:00,-0.3,72,,0.0,,0.9,êºñkêº,,1.0e-50,
2022/1/19 23:00,-0.6,74,,0.0,,0.8,êºìÏêº,,1.0e-50,
2022/1/20 0:00,-0.8,74,,0.0,,0.6,êºìÏêº,,1.0e-50,
2022/1/20 1:00,-1.3,76,,0.0,,0.6,ìÏìÏêº,,1.0e-50,
2022/1/20 2:00,-1.6,78,,0.0,,0.5,ìÏìÏìå,,1.0e-50,
2022/1/20 3:00,-1.6,77,,0.0,,0.8,ìÏìÏêº,,1.0e-50,
2022/1/20 4:00,-1.7,76,,0.0,,0.6,ìÏìÏêº,,1.0e-50,
2022/1/20 5:00,-1.9,78,,0.0,,0.3,ìÏìÏêº,,1.0e-50,
2022/1/20 6:00,-2.1,78,,0.0,,0.7,ìÏìÏêº,,1.0e-50,
2022/1/20 7:00,-2.4,78,,0.0,,0.4,ìÏêº,,1.0e-50,
2022/1/20 8:00,-1.6,72,,0.0,,0.4,êºñkêº,,0.01,
2022/1/20 9:00,0.1,63,,0.0,,0.4,ìÏìÏêº,,0.01,
2022/1/20 10:00,2.2,52,,0.0,,1.6,ìÏìÏêº,,0.01,
2022/1/20 11:00,3.9,45,,0.0,,2.3,ìÏìÏêº,,0.01,
2022/1/20 12:00,5.5,44,,0.0,,2.5,ìÏêº,,0.01,
2022/1/20 13:00,6.4,44,,0.0,,2.6,ìÏìÏêº,,0.01,
2022/1/20 14:00,6.9,45,,0.0,,2.3,ìÏêº,,0.01,
2022/1/20 15:00,7.4,44,,0.0,,1.8,ìÏìÏêº,,0.01,
2022/1/20 16:00,7.5,45,,0.0,,1.5,ìÏìÏêº,,0.01,
2022/1/20 17:00,6.7,52,,0.0,,0.8,ìÏìÏìå,,0.01,
2022/1/20 18:00,5.9,59,,0.1,,1.1,ìå,,0.01,
2022/1/20 19:00,5.5,63,,0.1,,1.1,ñkìå,,1.0e-50,
2022/1/20 20:00,5.4,69,,0.3,,1.5,ñkñkêº,,1.0e-50,
2022/1/20 21:00,4.9,79,,0.7,,0.6,ìÏìå,,1.0e-50,
2022/1/20 22:00,5.0,80,,0.4,,1.3,ìÏìÏêº,,1.0e-50,
2022/1/20 23:00,5.0,83,,0.0,,1.1,ìÏêº,,1.0e-50,
2022/1/21 0:00,4.9,86,,0.0,,1.1,êº,,1.0e-50,
2022/1/21 1:00,4.5,85,,0.0,,1.1,êº,,1.0e-50,
2022/1/21 2:00,4.2,81,,0.0,,1.0,êº,,1.0e-50,
2022/1/21 3:00,3.3,82,,0.0,,1.1,êº,,1.0e-50,
2022/1/21 4:00,2.3,81,,0.0,,1.0,êº,,1.0e-50,
2022/1/21 5:00,1.7,79,,0.0,,0.9,êº,,1.0e-50,
2022/1/21 6:00,1.3,81,,0.0,,1.0,êº,,1.0e-50,
2022/1/21 7:00,0.9,80,,0.0,,0.9,êºìÏêº,,1.0e-50,
2022/1/21 8:00,1.4,77,,0.0,,0.7,ìÏìÏêº,,0.01,
2022/1/21 9:00,2.8,73,,0.0,,0.8,ìÏêº,,0.01,
2022/1/21 10:00,5.1,57,,0.0,,1.9,êº,,0.01,
2022/1/21 11:00,6.7,50,,0.0,,2.7,êº,,0.01,
2022/1/21 12:00,7.2,47,,0.0,,3.0,êºñkêº,,0.01,
2022/1/21 13:00,7.5,46,,0.0,,3.2,êºñkêº,,0.01,
2022/1/21 14:00,7.7,45,,0.0,,3.2,ñkêº,,0.01,
2022/1/21 15:00,6.8,51,,0.0,,3.1,êºñkêº,,0.01,
2022/1/21 16:00,6.2,55,,0.1,,2.4,êºñkêº,,0.01,
2022/1/21 17:00,5.8,53,,0.0,,1.5,êºñkêº,,0.01,
2022/1/21 18:00,5.0,60,,0.0,,1.3,êº,,0.01,
2022/1/21 19:00,3.9,65,,0.0,,0.9,êº,,1.0e-50,
2022/1/21 20:00,2.9,69,,0.0,,0.8,êº,,1.0e-50,
2022/1/21 21:00,2.5,72,,0.0,,0.6,êº,,1.0e-50,
2022/1/21 22:00,2.2,71,,0.0,,0.9,êº,,1.0e-50,
2022/1/21 23:00,2.0,69,,0.0,,1.1,êºñkêº,,1.0e-50,
2022/1/22 0:00,2.3,65,,0.0,,1.5,ñkêº,,1.0e-50,
2022/1/22 1:00,2.0,71,,0.0,,1.2,ñkêº,,1.0e-50,
2022/1/22 2:00,2.0,74,,0.0,,1.0,ñkêº,,1.0e-50,
2022/1/22 3:00,1.0,79,,0.0,,1.0,êºñkêº,,1.0e-50,
2022/1/22 4:00,0.6,82,,0.0,,1.3,ñkêº,,1.0e-50,
2022/1/22 5:00,0.5,85,,0.4,,0.5,êºñkêº,,1.0e-50,
2022/1/22 6:00,0.1,86,,0.0,,0.6,êº,,1.0e-50,
2022/1/22 7:00,-0.4,89,,0.0,,0.6,êºìÏêº,,1.0e-50,
2022/1/22 8:00,0.3,83,,0.0,,1.1,êº,,0.01,
2022/1/22 9:00,2.2,72,,0.0,,1.7,êº,,0.01,
2022/1/22 10:00,3.9,54,,0.0,,3.1,ñkêº,,0.01,
2022/1/22 11:00,4.8,46,,0.0,,3.5,ñkêº,,0.01,
2022/1/22 12:00,5.0,41,,0.0,,3.7,ñkêº,,0.01,
2022/1/22 13:00,5.3,37,,0.0,,3.8,ñkêº,,0.01,
2022/1/22 14:00,5.4,37,,0.0,,3.8,ñkêº,,0.01,
2022/1/22 15:00,4.8,41,,0.0,,3.7,ñkêº,,0.01,
2022/1/22 16:00,4.4,45,,0.0,,3.2,ñkêº,,0.01,
2022/1/22 17:00,3.7,49,,0.0,,2.2,ñkêº,,0.01,
2022/1/22 18:00,2.9,54,,0.0,,1.2,êºñkêº,,0.01,
2022/1/22 19:00,2.0,58,,0.0,,1.0,êº,,1.0e-50,
2022/1/22 20:00,1.4,62,,0.0,,0.9,êº,,1.0e-50,
2022/1/22 21:00,0.8,69,,0.0,,1.0,êºñkêº,,1.0e-50,
2022/1/22 22:00,0.4,73,,0.0,,1.2,êºñkêº,,1.0e-50,
2022/1/22 23:00,0.2,77,,0.0,,1.0,êºñkêº,,1.0e-50,
2022/1/23 0:00,-0.0,79,,0.0,,1.2,ñkêº,,1.0e-50,
2022/1/23 1:00,-0.2,80,,0.0,,1.1,êºñkêº,,1.0e-50,
2022/1/23 2:00,-0.2,81,,0.0,,1.1,êº,,1.0e-50,
2022/1/23 3:00,-0.1,77,,0.0,,1.0,êº,,1.0e-50,
2022/1/23 4:00,-0.1,77,,0.0,,1.0,êº,,1.0e-50,
2022/1/23 5:00,-0.3,78,,0.0,,0.8,êº,,1.0e-50,
2022/1/23 6:00,-1.1,83,,0.0,,0.5,êºñkêº,,1.0e-50,
2022/1/23 7:00,-1.4,85,,0.0,,0.6,êº,,1.0e-50,
2022/1/23 8:00,-0.6,81,,0.0,,0.7,êºìÏêº,,0.01,
2022/1/23 9:00,1.4,73,,0.0,,0.9,êº,,0.01,
2022/1/23 10:00,3.9,67,,0.0,,1.4,êºñkêº,,0.01,
2022/1/23 11:00,5.9,59,,0.0,,1.3,ñkêº,,0.01,
2022/1/23 12:00,7.0,52,,0.0,,1.5,ñkêº,,0.01,
2022/1/23 13:00,8.2,46,,0.0,,2.8,ñkñkêº,,0.01,
2022/1/23 14:00,8.4,44,,0.0,,2.9,ñkñkêº,,0.01,
2022/1/23 15:00,8.2,44,,0.0,,3.0,ñkñkêº,,0.01,
2022/1/23 16:00,7.5,47,,0.0,,2.6,ñkñkêº,,0.01,
2022/1/23 17:00,6.4,51,,0.0,,1.8,ñkñkêº,,0.01,
2022/1/23 18:00,4.6,57,,0.0,,1.1,ñk,,0.01,
2022/1/23 19:00,3.3,63,,0.0,,0.8,ñkñkêº,,1.0e-50,
2022/1/23 20:00,2.3,67,,0.0,,0.5,ñk,,1.0e-50,
2022/1/23 21:00,1.8,69,,0.0,,0.6,ñkñkìå,,1.0e-50,
2022/1/23 22:00,1.1,70,,0.0,,0.4,ñkñkêº,,1.0e-50,
2022/1/23 23:00,0.5,71,,0.0,,0.2,ñkñkìå,,1.0e-50,
2022/1/24 0:00,0.3,60,,0.0,,0.8,ñk,,1.0e-50,
2022/1/24 1:00,-0.3,61,,0.0,,0.4,ñk,,1.0e-50,
2022/1/24 2:00,-0.6,65,,0.0,,0.3,êºñkêº,,1.0e-50,
2022/1/24 3:00,-1.0,67,,0.0,,0.3,ñkêº,,1.0e-50,
2022/1/24 4:00,-1.4,70,,0.0,,0.1,ñk,,1.0e-50,
2022/1/24 5:00,-1.7,70,,0.0,,0.3,ñk,,1.0e-50,
2022/1/24 6:00,-1.1,65,,0.0,,1.0,ñk,,1.0e-50,
2022/1/24 7:00,-1.1,63,,0.0,,1.2,ñkñkêº,,1.0e-50,
2022/1/24 8:00,-0.7,64,,0.0,,0.7,ñkñkêº,,0.01,
2022/1/24 9:00,2.5,54,,0.0,,0.8,ñkñkìå,,0.01,
2022/1/24 10:00,4.9,40,,0.0,,0.8,ìÏêº,,0.01,
2022/1/24 11:00,7.0,38,,0.0,,1.8,ìÏìÏêº,,0.01,
2022/1/24 12:00,8.6,43,,0.0,,2.6,ìÏêº,,0.01,
2022/1/24 13:00,10.0,43,,0.0,,3.0,ìÏêº,,0.01,
2022/1/24 14:00,10.7,49,,0.0,,3.2,ìÏêº,,0.01,
2022/1/24 15:00,11.0,47,,0.0,,2.8,ìÏêº,,0.01,
2022/1/24 16:00,11.0,46,,0.0,,2.2,ìÏêº,,0.01,
2022/1/24 17:00,9.6,53,,0.0,,1.7,ìÏìÏêº,,0.01,
2022/1/24 18:00,7.5,66,,0.0,,1.2,ìÏêº,,0.01,
2022/1/24 19:00,5.9,71,,0.0,,0.9,êºñkêº,,1.0e-50,
2022/1/24 20:00,5.0,71,,0.0,,0.8,ñkñkêº,,1.0e-50,
2022/1/24 21:00,4.0,75,,0.0,,0.2,ñkñkêº,,1.0e-50,
2022/1/24 22:00,3.8,80,,0.0,,0.6,ìÏ,,1.0e-50,
2022/1/24 23:00,3.1,85,,0.0,,0.2,ìÏêº,,1.0e-50,
2022/1/25 0:00,2.9,83,,0.0,,0.7,ñkñkêº,,1.0e-50,
2022/1/25 1:00,2.6,89,,0.0,,0.6,ñk,,1.0e-50,
2022/1/25 2:00,2.8,88,,0.0,,1.2,ñkñkêº,,1.0e-50,
2022/1/25 3:00,2.1,92,,0.0,,0.4,ñkêº,,1.0e-50,
2022/1/25 4:00,2.3,89,,0.0,,1.0,ñkêº,,1.0e-50,
2022/1/25 5:00,2.0,91,,0.0,,0.8,ñkêº,,1.0e-50,
2022/1/25 6:00,1.8,91,,0.0,,0.7,ñkêº,,1.0e-50,
2022/1/25 7:00,1.5,92,,0.0,,0.4,êºñkêº,,1.0e-50,
2022/1/25 8:00,2.3,90,,0.0,,0.5,ñkñkêº,,0.01,
2022/1/25 9:00,5.4,75,,0.0,,0.6,ñkñkêº,,0.01,
2022/1/25 10:00,8.0,65,,0.0,,0.5,ìÏìÏêº,,0.01,
2022/1/25 11:00,10.1,60,,0.0,,1.4,ìÏêº,,0.01,
2022/1/25 12:00,11.9,55,,0.0,,2.0,ìÏìÏêº,,0.01,
2022/1/25 13:00,13.1,50,,0.0,,2.3,ìÏêº,,0.01,
2022/1/25 14:00,13.6,43,,0.0,,2.3,ìÏìÏêº,,0.01,
2022/1/25 15:00,13.7,39,,0.0,,1.9,ìÏìÏêº,,0.01,
2022/1/25 16:00,13.1,41,,0.0,,0.8,ìÏìÏêº,,0.01,
2022/1/25 17:00,11.8,45,,0.0,,1.2,ìåìÏìå,,0.01,
2022/1/25 18:00,10.6,51,,0.0,,1.2,ñkìå,,0.01,
2022/1/25 19:00,9.7,53,,0.0,,0.9,ìåñkìå,,1.0e-50,
2022/1/25 20:00,9.0,56,,0.0,,0.6,ìÏìÏìå,,1.0e-50,
2022/1/25 21:00,9.3,56,,0.2,,1.4,ìÏ,,1.0e-50,
2022/1/25 22:00,8.4,66,,0.2,,0.6,ìÏêº,,1.0e-50,
2022/1/25 23:00,8.0,75,,1.1,,0.5,ìÏìå,,1.0e-50,
2022/1/26 0:00,7.7,84,,0.4,,0.5,ìå,,1.0e-50,
2022/1/26 1:00,7.4,91,,0.0,,0.7,êºñkêº,,1.0e-50,
2022/1/26 2:00,7.8,92,,0.0,,1.2,ìÏêº,,1.0e-50,
2022/1/26 3:00,7.6,91,,0.1,,1.4,ìÏêº,,1.0e-50,
2022/1/26 4:00,6.8,93,,0.0,,0.9,ìÏêº,,1.0e-50,
2022/1/26 5:00,6.3,92,,0.0,,1.3,êº,,1.0e-50,
2022/1/26 6:00,6.8,87,,0.0,,1.8,ñkêº,,1.0e-50,
2022/1/26 7:00,7.0,85,,0.0,,2.1,ñkêº,,1.0e-50,
2022/1/26 8:00,7.2,80,,0.0,,2.0,ñkêº,,0.01,
2022/1/26 9:00,8.3,70,,0.0,,2.4,ñkêº,,0.01,
2022/1/26 10:00,9.0,60,,0.0,,4.0,ñkñkêº,,0.01,
2022/1/26 11:00,8.4,56,,0.0,,4.9,ñkñkêº,,0.01,
2022/1/26 12:00,8.3,51,,0.0,,4.2,ñkñkêº,,0.01,
2022/1/26 13:00,8.2,51,,0.0,,4.5,ñkñkêº,,0.01,
2022/1/26 14:00,7.0,53,,0.1,,5.3,ñkñkêº,,0.01,
2022/1/26 15:00,6.4,54,,0.1,,4.6,ñkñkêº,,0.01,
2022/1/26 16:00,5.5,57,,0.1,,4.4,ñkñkêº,,0.01,
2022/1/26 17:00,4.5,59,,0.1,,3.9,ñkñkêº,,0.01,
2022/1/26 18:00,3.5,63,,0.1,,2.8,ñkñkêº,,0.01,
2022/1/26 19:00,3.2,62,,0.1,,2.9,ñkñkêº,,1.0e-50,
2022/1/26 20:00,2.6,58,,0.0,,2.7,ñkñkêº,,1.0e-50,
2022/1/26 21:00,1.9,53,,0.0,,2.6,ñkñkêº,,1.0e-50,
2022/1/26 22:00,1.5,52,,0.0,,1.8,ñkêº,,1.0e-50,
2022/1/26 23:00,1.4,55,,0.0,,2.0,ñkñkêº,,1.0e-50,
2022/1/27 0:00,0.8,54,,0.0,,1.6,ñkêº,,1.0e-50,
2022/1/27 1:00,0.5,56,,0.0,,1.6,ñkêº,,1.0e-50,
2022/1/27 2:00,0.3,58,,0.0,,1.5,ñkñkêº,,1.0e-50,
2022/1/27 3:00,-0.1,62,,0.0,,1.2,ñkêº,,1.0e-50,
2022/1/27 4:00,-0.6,65,,0.0,,1.0,ñkêº,,1.0e-50,
2022/1/27 5:00,-1.0,66,,0.0,,1.2,ñkñkêº,,1.0e-50,
2022/1/27 6:00,-1.3,68,,0.0,,1.1,ñk,,1.0e-50,
2022/1/27 7:00,-2.0,71,,0.0,,0.7,ñk,,1.0e-50,
2022/1/27 8:00,-1.3,69,,0.0,,0.5,ìåñkìå,,0.01,
2022/1/27 9:00,0.3,61,,0.0,,0.4,ñk,,0.01,
2022/1/27 10:00,2.2,54,,0.0,,0.7,ñkñkìå,,0.01,
2022/1/27 11:00,4.0,46,,0.0,,0.7,ñkñkìå,,0.01,
2022/1/27 12:00,5.3,39,,0.0,,0.7,ñkñkìå,,0.01,
2022/1/27 13:00,6.3,34,,0.0,,0.4,êºìÏêº,,0.01,
2022/1/27 14:00,7.3,31,,0.0,,0.9,êºìÏêº,,0.01,
2022/1/27 15:00,7.5,32,,0.0,,0.9,ìÏêº,,0.01,
2022/1/27 16:00,7.6,32,,0.0,,1.1,ìÏêº,,0.01,
2022/1/27 17:00,6.8,37,,0.0,,1.3,ìÏìÏêº,,0.01,
2022/1/27 18:00,4.3,51,,0.0,,0.5,ìÏìÏìå,,0.01,
2022/1/27 19:00,3.3,54,,0.0,,0.6,ìÏìÏìå,,1.0e-50,
2022/1/27 20:00,2.4,57,,0.0,,0.4,ìÏ,,1.0e-50,
2022/1/27 21:00,1.6,62,,0.0,,0.1,êºñkêº,,1.0e-50,
